baseline_route_id,candidate_route_id,success_diff_mean,success_diff_low,success_diff_high,gpu_joules_diff_mean,gpu_joules_diff_low,gpu_joules_diff_high,clusters,replicates
A00_tiny_direct,A01_tiny_bm25,-0.125,-0.18333333333333332,-0.06666666666666667,102.96914618265455,96.65827359713379,108.98896094998203,120,10000
A00_tiny_direct,A02_tiny_dense,-0.125,-0.18333333333333332,-0.06666666666666667,95.69525323500648,89.80410340011736,101.27199017227686,120,10000
A00_tiny_direct,A03_tiny_hybrid,-0.125,-0.18333333333333332,-0.06666666666666667,88.44180447522305,82.51745341251754,94.20426872935627,120,10000
A00_tiny_direct,A08_tiny_memory_flat,-0.125,-0.18333333333333332,-0.06666666666666667,94.2468927991135,89.43526375366272,98.95041817641601,120,10000
A00_tiny_direct,A09_tiny_memory_hier,-0.125,-0.18333333333333332,-0.06666666666666667,115.60384640284042,110.5006587581026,120.55501920355609,120,10000
A00_tiny_direct,A10_tiny_memory_graph,-0.125,-0.18333333333333332,-0.06666666666666667,116.77332947456748,111.89997213333494,121.27923716861588,120,10000
A00_tiny_direct,A04_small_direct,-0.125,-0.18333333333333332,-0.06666666666666667,202.2613016412211,199.0903692895098,205.39652946873017,120,10000
